EntryPoint,Signature,BytesPerSector,SectorsPerCluster,ClusterSize,ReservedSectors,TotalSectors,MftClusterBlockNumber,MftMirrClusterBlockNumber,MftEntrySize,IndexEntrySize,VolumeSerialNumberRaw,VolumeSerialNumber,VolumeSerialNumber32,VolumeSerialNumber32Reverse,SectorSignature,SourceFile
0xEB 0x52 0x90,"NTFS    ",512,8,4096,0,47103,1962,2,1024,4096,0x8CB80311B802F98A,8A F9 02 B8 11 03 B8 8C,8A F9 02 B8,B8 02 F9 8A,55 AA,C:\GitHub\KAPE\tout\D\$Boot
