CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2020-12-13 14:56:32.9433115,D:\$MFT,C:\GitHub\KAPE\tout\D\$MFT,262144,1D56B18E395715D087AD70062BD5F961240C2618,True,2020-12-04 13:33:12.0513543,2020-12-04 13:33:12.0513543,2020-12-04 13:33:12.0513543,00:00:00.0020028
2020-12-13 14:56:33.0143077,D:\$LogFile,C:\GitHub\KAPE\tout\D\$LogFile,2097152,176B51E228A5C596694B5D709F1E551E1C0E7318,True,1601-01-01 00:00:00.0000000,1601-01-01 00:00:00.0000000,1601-01-01 00:00:00.0000000,00:00:00.0059940
2020-12-13 14:56:33.0253073,D:\$Extend\$UsnJrnl:$J,C:\GitHub\KAPE\tout\D\$Extend\$J,47864,A029466808D82FDE785A19ABFCCE6155AEED7EB5,True,2020-12-04 13:33:14.8985406,2020-12-04 13:33:14.8985406,2020-12-04 13:33:14.8985406,00:00:00.0009962
2020-12-13 14:56:33.0303094,D:\$Extend\$UsnJrnl:$Max,C:\GitHub\KAPE\tout\D\$Extend\$Max,32,9D7DC05550BB00D1EBC393BAC999F9F6C091047F,True,2020-12-04 13:33:14.8985406,2020-12-04 13:33:14.8985406,2020-12-04 13:33:14.8985406,00:00:00.0020041
2020-12-13 14:56:33.0423089,D:\$Secure:$SDS,C:\GitHub\KAPE\tout\D\$Secure_$SDS,264520,211FFFEEAB04E927508F838B05E9AC2D4187D7E5,True,2020-12-04 13:33:12.0513543,2020-12-04 13:33:12.0513543,2020-12-04 13:33:12.0513543,00:00:00.0030014
2020-12-13 14:56:33.0483096,D:\$Boot,C:\GitHub\KAPE\tout\D\$Boot,8192,0D25872045050E07EF85328400BF37E9F1EB3D7C,True,1601-01-01 00:00:00.0000000,1601-01-01 00:00:00.0000000,1601-01-01 00:00:00.0000000,00:00:00.0010010
2020-12-13 14:56:33.0803093,D:\$Extend\$RmMetadata\$TxfLog\$Tops:$T,C:\GitHub\KAPE\tout\D\$Extend\$RmMetadata\$TxfLog\$T,1048576,3B71F43FF30F4B15B5CD85DD9E95EBC7E84EB5A3,True,2020-12-04 13:33:12.0673542,2020-12-04 13:33:12.0673542,2020-12-04 13:33:12.0673542,00:00:00.0050011
